id,name,text,trans
0000000000000,咲季,佑芽！,佑芽！
0000000000000,佑芽,お姉ちゃんっ！,姐姐！
0000000000000,一同,<r\=セレクション>『選抜試験』</r>突破、おめでとう！！！,恭喜突破『选拔考试』！！！
0000000000000,咲季,ひひ～♪　見ていたわよ、\nあなたのライブ！,嘻嘻～♪ 　我已经看过了哦，\n你的演出！
0000000000000,一同,………………………………………………,………………………………………………
0000000000000,咲季,素敵な曲に仕上げてきたわね。,你把它演绎成了一首很棒的曲子呢。
0000000000000,佑芽,うん。,嗯。
0000000000000,佑芽,お姉ちゃんこそ……すごかったよ。,姐姐你才是……好厉害啊。
0000000000000,佑芽,世界が燃えているみたいだった。,好像整个世界都燃烧起来了一样。
0000000000000,咲季,そうするつもりで歌ったもの。,我就是带着这样的心情唱的。
0000000000000,咲季,今冬の『H.I.F』は、きっと。\nわたしにとって、一世一代の大舞台。,今年冬天的『H.I.F』，一定。\n对我来说，是一生一次的大舞台。
0000000000000,咲季,全校生徒に。来場してくれる皆様に。\n世界中のアイドルファンに。\nわたしを応援してくれるファンに。,让全校学生。让到场的各位。\n让全世界的偶像粉丝。\n让支持我的粉丝。
0000000000000,咲季,すべてのアイドルに！,让所有的偶像！
0000000000000,咲季,魂ごと燃え上がって――\n無敵の花海咲季を見せてやるわ！,连同灵魂一起燃烧――\n就让你们见识见识无敌的花海咲季吧！
0000000000000,佑芽,（あぁ……カッコいいなぁ……）,（啊啊……好帅啊……）
0000000000000,佑芽,…………うん。,…………嗯。
0000000000000,咲季,あら、言ってくれないの？\nいつものように――,哎呀，你不说吗？\n像往常那样――
0000000000000,咲季,『負けないよ！　お姉ちゃん！』って。,『我不会输的！　姐姐！』。
0000000000000,佑芽,お姉ちゃん……いましかできない話、\nしてもいい？,姐姐……有句只有现在才能说的话，\n我可以说出来吗？
0000000000000,咲季,ええ、どうぞ。,嗯，请说。
0000000000000,佑芽,次の『H.I.F』は、\n世界中から注目されてる。\n夏よりずっと……すごい大会になる。,下一次的『H.I.F』，\n受到全世界的关注。是要比夏天的那场……\n还要更加厉害的大会。
0000000000000,佑芽,星南先輩を倒した<r\=プリマステラ>『一番星』</r>は、\nきっとこう呼ばれるよ。,打败了星南前辈的『启明星』，\n一定会被这样称呼。
0000000000000,佑芽,トップアイドルって。,被称为顶级偶像。
0000000000000,咲季,怖くなった？,害怕了吗？
0000000000000,佑芽,へへへ……ずっと怖い。\nお姉ちゃんに勝ったあの日から。,嘿嘿嘿……一直都很害怕。\n从赢了姐姐的那天起。
0000000000000,佑芽,世界が広がって、色々なものが\n見えるようになって……,世界变得广阔了，\n也能看到更多东西了……
0000000000000,佑芽,気付いちゃったんだ。いままで\n軽い気持ちで言葉にしてきた夢が、,我才意识到。至今为止\n用轻松的心情说出的梦想，
0000000000000,佑芽,見上げられないほど、\n高くて大きいことに。,高得无法仰望，\n大得惊人。
0000000000000,佑芽,思っていたよりもずっと、\n重くて怖いものだったんだって。,比想象的要沉重、\n可怕得多。
0000000000000,咲季,ふふん。しょ～がない妹ねぇ～♡,哼哼。真是个让人没辙的妹妹呢～♡
0000000000000,咲季,一生秘密にしておくつもり\nだったんだけど。,本来打算一直保密的，\n但是。
0000000000000,咲季,――わたしもよ！,――我也是！
0000000000000,咲季,怖くて重くて震えているわ！,我也害怕、沉重，在颤抖呢！
0000000000000,佑芽,――しってる。,――我知道。
