id,name,text,trans
0000000000000,星南,先輩。\n待ちきれなくて来てしまったわ！,前辈。\n我等不及就过来了！
0000000000000,星南,さっそく昨日の続きをしましょう。,让我们立刻继续昨天的话题吧。
0000000000000,星南,あなたと私で、\n初星学園のアイドルから、,『由你和我一起，\n从初星学园的偶像中，
0000000000000,星南,夢のユニットメンバーを選び、\n意見交換をするの。,选出梦幻组合成员』，\n的意见交流。
0000000000000,{user},その前に……星南さん……\n睡眠時間が足りていないのでは？,在聊这个之前……星南同学……\n你睡眠时间是不是不太够？
0000000000000,星南,フフッ、ばれてしまったようね。\nごめんなさい。,哼哼，被发现了呢。\n抱歉。
0000000000000,星南,メンバー選定に夢中になってしまって。\nついつい夜更かしをしてしまったの。,因为太过投入在成员选拔中，\n不知不觉就熬夜了。
0000000000000,{user},気持ちはわかります。\n昨日の議論は、とても楽しかった。,我理解你的心情。\n昨天讨论地非常愉快。
0000000000000,星南,そうよね！,对吧！
0000000000000,星南,さあ、教えて頂戴。\n十王星南を除いた上で――,来吧，告诉我。\n在去除十王星南的前提下——
0000000000000,星南,あなたが選んだ\n最強のユニットメンバーを！,你所选择的\n最强组合成员是！
0000000000000,{user},花海咲季、月村手毬、藤田ことね。\nこの3名のユニットが最強です。,花海咲季、月村手毬、藤田琴音。\n这3人组成的组合是最强的。
0000000000000,星南,ずるいわ！　\nことねが入っているじゃない！,太狡猾了！\n居然把琴音算在里面！
0000000000000,{user},ダメだなんて言われていませんし。\n最強メンバーなら、当然入りますよ。,又没说不可以选她。\n既然是最强成员，当然要包括她。
0000000000000,星南,じゃあ……花海咲季さんが、\nまたしても入っているのはなに？,那……花海咲季同学呢，\n再次入选是什么考量？
0000000000000,{user},十王星南を禁止された上で、\n<em\=>この俺</em>が選ぶなら――,在被禁止选择十王星南的情况下，\n本制作人要选的话——
0000000000000,{user},彼女はあらゆるユニットに\n確定で入れたいアイドルです。,她是我在任何组合中\n都会确定下来的偶像。
0000000000000,星南,ふぅ～ん……ずいぶん……\nお気に入りなのね。,哼～……看来你……\n相当中意她呢。
0000000000000,星南,きっとあの子は、運命共同体になった\n相手に、一切の遠慮はしない。,那孩子肯定会对\n作为命运共同体的搭档毫不客气。
0000000000000,星南,自分と同等の鍛錬を強要するはず。\n合わないアイドルもいるんじゃない？,绝对会要求对方和自己同等训练强度。\n说不定有些偶像会受不了吧？
0000000000000,{user},初星学園に、花海咲季をぶつけて\n燃えないアイドルがいますか？,在初星学园里，和花海咲季碰撞后\n难道会有燃不起来的偶像吗？
0000000000000,星南,……いないわね。,……不存在呢。
0000000000000,星南,皆、アイドルになると決意をして、\n学園の門をくぐったのだから。,大家都是怀着成为偶像的决心，\n才踏入这所学园大门的。
0000000000000,{user},それに、いまの星南さんなら、\nもうわかっているはずですよ。,而且，现在的星南同学\n应该已经明白了吧。
0000000000000,{user},十王星南と似て非なる、\n花海咲季の強さを。,与十王星南相似却不同的，\n花海咲季的强大之处。
0000000000000,星南,ええ……鏡に映るもうひとりの私。\n向こう見ずだった頃の、青く熱い私。,是啊……她是镜中映出的另一个我。\n那个不顾一切的、青涩炽热的我。
0000000000000,星南,そんなふうに、\n同族嫌悪を燃やしていたのに。,明明那时候我还对她\n怀有强烈的同类厌恶，
0000000000000,星南,すこし目を離したスキに……\n手強い敵になっていた。,转眼一不留神……\n她竟然已经成长为一名强敌了。
0000000000000,星南,――じゃあ、月村手毬さんは？　\n問題の多いアイドルよ。,——那么月村手毬呢？\n她可是问题多多的偶像哦。
0000000000000,{user},調べれば調べるほど、\n魅力的なアイドルでもあります。,越是调查就越发现\n她其实是个充满魅力的偶像。
0000000000000,{user},悪い噂が多いのは承知の上で、\nプロデュースしたくなる。,虽然知道她负面传闻众多，\n却更让人想培育她。
0000000000000,{user},事実でない噂もあるでしょうし、\nユニットメンバーとの相性も良い。,有些传闻可能并非事实，\n而且她和组合成员的契合度也很高。
0000000000000,星南,大きなシナジーが\n見込めるというわけね……,看来能期待产生\n巨大的协同效应呢……
0000000000000,星南,事前情報を踏まえてシミュレーションを\nしてみたけれど……,根据现有信息\n做过模拟推演后……
0000000000000,星南,敵でも味方でも厄介な……\nハラハラするユニットね。,不论作为敌人还是同伴都很棘手……\n真是让人捏把汗的组合呢。
0000000000000,{user},それがいいんじゃないですか。,这样不正好吗。
0000000000000,星南,あらそう……今日の議論、\nなんだかつまらないのだけれど。,真是的……今天的讨论，\n总觉得有点无聊呢。
0000000000000,{user},なにをスネているんですか……,又在闹什么别扭吗……
0000000000000,星南,スネてないわ。,才没闹别扭。
0000000000000,星南,だけれど……先輩？,不过……前辈？
0000000000000,星南,こういうとき、敏腕プロデューサーなら\nどうするのかしら？,这种时候，如果是精明能干的制作人\n会怎么做呢？
0000000000000,{user},実は、このユニットプラン、\n<em\=>入学前に検討していた</em>ものなんです。,其实这个组合方案，\n是在她们入学前就考虑过的呢。
0000000000000,星南,ふーん……それが？,哼……所以呢？
0000000000000,{user},<em\=>この俺</em>は、彼女たちではなく、\n十王星南をスカウトした。,本制作人真正想要招募的不是她们，\n而是十王星南。
select,,あなただけをプロデュースしたいから,因为只想培育你一个人
0000000000000,星南,…………そう。,…………这样啊。
0000000000000,星南,お手本をありがとう、先輩。\n勉強になった……,谢谢你的示范，前辈。\n我学到了很多……
0000000000000,星南,……っふ…………ふふ……,……噗……呵呵……
0000000000000,星南,さあ、議論を続けましょう♪,好啦，继续讨论吧♪
info,adv_cidol-jsna-3-011_02.txt,,
译者,歧峤,,
